#
#
# US Geological Survey
# retrieved: 2018-04-04 18:42:47 -04:00	(vaas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	285214095264401	BH-81-13-203	GW	28.87083333	-95.4458333	S	NAD83	 1.58	  1	NAVD88	12090401
USGS	285232095271601	BH-81-05-802	GW	28.87583333	-95.4547222	S	NAD83	 4.94	  1	NAVD88	12090401
USGS	285235095271501	BH-81-05-803	GW	28.87666667	-95.4544444	S	NAD83	 4.62	  1	NAVD88	12090401
USGS	285306099594801	ZX-77-01-701	GW	28.88524996	-99.997006	R	NAD83	 673	  5	NAVD88	12110104
USGS	285324099043001	KB-77-08-803 (Frio County)	GW	28.89024964	-99.0753103	S	NAD83	 652.42	  1	NGVD29	12110106
USGS	285353095225201	BH-81-05-903	GW	28.89833333	-95.3813889	S	NAD83	 17.45	  1	NAVD88	12070104
USGS	285408095294001	BH-81-05-701	GW	28.9025	-95.4947222	S	NAD83	 4.9	  1	NAVD88	12090401
USGS	285414095323901	BH-81-04-804	GW	28.90416667	-95.5444444	S	NAD83	 9.52	  1	NAVD88	12090402
USGS	285429095360801	BH-81-04-701	GW	28.90833333	-95.6025	S	NAD83	 9.91	  1	NAVD88	12090402
USGS	285436095373201	BH-81-03-901	GW	28.91027778	-95.6258333	S	NAD83	 9.91	  1	NAVD88	12090402
USGS	285443097174801	HX-79-06-808	GW	28.91191944	-97.2967667	H	NAD83	 201.64	  5	NAVD88	12100204
USGS	285449095320601	BH-81-04-907	GW	28.91388889	-95.5352778	S	NAD83	 4.9	  1	NAVD88	12090401
USGS	285449095320602	BH-81-04-908	GW	28.91388889	-95.5352778	S	NAD83	 4.9	  1	NAVD88	12090401
USGS	285449095320603	BH-81-04-909	GW	28.91388889	-95.5352778	S	NAD83	 4.9	  1	NAVD88	12090401
USGS	285449095344202	BH-81-04-803	GW	28.91388889	-95.5786111	S	NAD83	 7.12	  1	NAVD88	12090402
USGS	285515095194601	BH-81-06-520	GW	28.9211111	-95.3297222	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285521095202401	BH-81-06-419	GW	28.92277778	-95.3402778	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285526095201401	BH-81-06-418	GW	28.92416667	-95.3375	S	NAD83	 4.69	  1	NAVD88	12040205
USGS	285526095215801	BH-81-06-420	GW	28.92416667	-95.3663889	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285537095214001	BH-81-06-408	GW	28.92694444	-95.3616667	1	NAD83	 4.85	  1	NAVD88	12040205
USGS	285541095225401	BH-81-05-601	GW	28.92833333	-95.3819444	S	NAD83	 5.31	  1	NAVD88	12070104
USGS	285543097252301	HX-79-05-505	GW	28.9286111	-97.4230556	S	NAD83	 220	  5	NAVD88	12100204
USGS	285548098310901	AL-78-04-612	GW	28.92995	-98.5190333	1	NAD83	 425	  5	NGVD29	12110110
USGS	285550095314901	BH-81-04-603	GW	28.93083333	-95.5305556	S	NAD83	 5.99	  1	NAVD88	12090401
USGS	285554095325201	BH-81-04-509	GW	28.93194444	-95.5480556	S	NAD83	 7.17	  1	NAVD88	12090401
USGS	285555095333301	BH-81-04-502	GW	28.9322222	-95.5594444	S	NAD83	 6.35	  1	NAVD88	12090401
USGS	285602095330601	BH-81-04-503	GW	28.93416667	-95.5519444	S	NAD83	 6.74	  1	NAVD88	12090401
USGS	285607095210701	BH-81-06-407	GW	28.93555556	-95.3522222	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285608095180401	BH-81-06-521	GW	28.93583333	-95.3013889	S	NAD83	 8.81	  1	NAVD88	12040205
USGS	285612095194001	BH-81-06-501	GW	28.93694444	-95.3280556	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285616095181101	BH-81-06-513	GW	28.93805556	-95.3033333	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285620095325101	BH-81-04-513	GW	28.93916667	-95.5477778	S	NAD83	 9.91	  1	NAVD88	12090401
USGS	285623095190201	BH-81-06-504	GW	28.94	-95.3175	S	NAD83	 0	  1	NAVD88	12040205
USGS	285627095224401	BH-81-05-604	GW	28.9411111	-95.3791667	S	NAD83	 6.19	  1	NAVD88	12070104
USGS	285628095301601	BH-81-04-601	GW	28.94138889	-95.5047222	S	NAD83	 4.94	  1	NAVD88	12090401
USGS	285629095192801	BH-81-06-506	GW	28.94166667	-95.3247222	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285633095224301	BH-81-05-602	GW	28.94277778	-95.3788889	S	NAD83	 6.59	  1	NAVD88	12070104
USGS	285634095174701	BH-81-06-512	GW	28.94305556	-95.2966667	S	NAD83	 5.78	  1	NAVD88	12040205
USGS	285634095344401	BH-81-04-506	GW	28.94305556	-95.5791667	S	NAD83	 15.03	  1	NAVD88	12090401
USGS	285637095192101	BH-81-06-514	GW	28.94388889	-95.3227778	S	NAD83	 5.11	  1	NAVD88	12040205
USGS	285640095224101	BH-81-05-603	GW	28.9447222	-95.3783333	S	NAD83	 7.16	  1	NAVD88	12070104
USGS	285642095183001	BH-81-06-519	GW	28.94527778	-95.3086111	S	NAD83	 0	  1	NAVD88	12040205
USGS	285647095185101	BH-81-06-502	GW	28.94666667	-95.3144444	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285648095202101	BH-81-06-405	GW	28.94694444	-95.3394444	S	NAD83	 5.09	  1	NAVD88	12040205
USGS	285654095215101	BH-81-06-406	GW	28.94888889	-95.3644444	1	NAD83	 4.91	  1	NAVD88	12040205
USGS	285655095172301	BH-81-06-601	GW	28.94888889	-95.29	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285655095172302	BH-81-06-607	GW	28.9486111	-95.2897222	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285655095313701	BH-81-04-604	GW	28.94888889	-95.5272222	S	NAD83	 10.63	  1	NAVD88	12090401
USGS	285658097290101	HX-79-05-408	GW	28.94955	-97.4835667	H	NAD83	 252.08	 15	NAVD88	12100204
USGS	285703095191001	BH-81-06-505	GW	28.9511111	-95.3197222	S	NAD83	 5.22	  1	NAVD88	12040205
USGS	285703095193501	BH-81-06-510	GW	28.9511111	-95.3266667	S	NAD83	 5.37	  1	NAVD88	12040205
USGS	285715095202701	BH-81-06-423	GW	28.95444444	-95.3411111	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285723095173601	BH-81-06-523	GW	28.95666667	-95.2936111	S	NAD83	 0.2	  1	NAVD88	12040205
USGS	285725095164601	BH-81-06-603	GW	28.9572222	-95.2797222	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285727095205801	BH-81-06-413	GW	28.95777778	-95.3497222	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285738095325501	BH-81-04-210	GW	28.96083333	-95.5488889	S	NAD83	 6.3	  1	NAVD88	12090401
USGS	285738098301401	AL-78-04-312	GW	28.96065	-98.5039667	1	NAD83	 417	  5	NGVD29	12110110
USGS	285739095210401	BH-81-06-102	GW	28.9611111	-95.3513889	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285744095212102	BH-81-06-107	GW	28.9625	-95.3561111	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285749095162201	BH-81-06-301	GW	28.96388889	-95.2730556	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285750097224001	HX-79-05-303	GW	28.96381667	-97.3777	H	NAD83	 244.36	  5	NAVD88	12100204
USGS	285751095234201	BH-81-05-302	GW	28.96444444	-95.3952778	S	NAD83	 5.15	  1	NAVD88	12090401
USGS	285807095232801	BH-81-05-303	GW	28.96888889	-95.3913889	S	NAD83	 6.84	  1	NAVD88	12090401
USGS	285808095322401	BH-81-04-309	GW	28.96916667	-95.5402778	S	NAD83	 12.07	  1	NAVD88	12090401
USGS	285835095223801	BH-81-05-320	GW	28.97666667	-95.3775	S	NAD83	 5.38	  1	NAVD88	12070104
USGS	285835095293001	BH-81-05-102	GW	28.97666667	-95.4919444	S	NAD83	 17.63	  1	NAVD88	12090401
USGS	285842095194101	BH-81-06-211	GW	28.9786111	-95.3283333	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285842095203101	BH-81-06-112	GW	28.9786111	-95.3422222	S	NAD83	 5.23	  1	NAVD88	12040205
USGS	285843095202501	BH-81-06-113	GW	28.97888889	-95.3405556	S	NAD83	 5.01	  1	NAVD88	12040205
USGS	285843095220501	BH-81-06-114	GW	28.97888889	-95.3683333	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285845095205401	BH-81-06-111	GW	28.97944444	-95.3486111	S	NAD83	 6.21	  1	NAVD88	12040205
USGS	285854095201701	BH-81-06-109	GW	28.98194444	-95.3383333	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285854095232201	BH-81-05-317	GW	28.98194444	-95.3897222	S	NAD83	 9.79	  1	NAVD88	12070104
USGS	285900095233901	BH-81-05-318	GW	28.9836111	-95.3944444	S	NAD83	 12.63	  1	NAVD88	12070104
USGS	285905095233501	BH-81-05-312	GW	28.985	-95.3933333	S	NAD83	 7.2	  1	NAVD88	12070104
USGS	285906095333001	BH-81-04-214	GW	28.98527778	-95.5586111	S	NAD83	 12.57	  1	NAVD88	12090401
USGS	285909095342501	BH-81-04-205	GW	28.9861111	-95.5738889	S	NAD83	 12.16	  1	NAVD88	12090401
USGS	285909095381201	BH-81-03-302	GW	28.9861111	-95.6369444	S	NAD83	 22.73	  1	NAVD88	12090402
USGS	285914095343701	BH-81-04-215	GW	28.9875	-95.5772222	S	NAD83	 11.47	  1	NAVD88	12090401
USGS	285917095342901	BH-81-04-203	GW	28.98833333	-95.575	S	NAD83	 10.66	  1	NAVD88	12090401
USGS	285919095343301	BH-81-04-204	GW	28.98888889	-95.5761111	S	NAD83	 10.82	  1	NAVD88	12090401
USGS	285919095344701	BH-81-04-202	GW	28.98888889	-95.5813889	1	NAD83	 13.66	  1	NAVD88	12090401
USGS	285919095344702	BH-81-04-213	GW	28.98888889	-95.58	S	NAD83	 11.88	  1	NAVD88	12090401
USGS	285923095310002	BH-81-04-305	GW	28.99	-95.5169444	S	NAD83	 23.97	  1	NAVD88	12090401
USGS	285924095322301	BH-81-04-302	GW	28.99027778	-95.54	S	NAD83	 23.71	  1	NAVD88	12090401
USGS	285925095213801	BH-81-06-108	GW	28.99055556	-95.3608333	S	NAD83	 5.01	  1	NAVD88	12040205
USGS	285932095225701	BH-81-05-307	GW	28.9925	-95.3827778	S	NAD83	 5.33	  1	NAVD88	12040205
USGS	285935095243201	BH-81-05-309	GW	28.99333333	-95.4091667	S	NAD83	 9.28	  1	NAVD88	12070104
USGS	285938095234001	BH-81-05-301	GW	28.99416667	-95.3947222	S	NAD83	 9.37	  1	NAVD88	12040205
USGS	285938095234002	BH-81-05-306	GW	28.99416667	-95.3947222	S	NAD83	 9.37	  1	NAVD88	12040205
USGS	285944095240801	BH-81-05-305	GW	28.99583333	-95.4025	S	NAD83	 6.78	  1	NAVD88	12040205
USGS	285945095220901	BH-81-06-106	GW	28.9961111	-95.3694444	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285946095220901	BH-81-06-110	GW	28.99638889	-95.3694444	S	NAD83	 4.91	  1	NAVD88	12040205
USGS	285955095240901	BH-81-05-308	GW	28.99888889	-95.4027778	S	NAD83	 8.46	  1	NAVD88	12040205
USGS	285955095240902	BH-81-05-319	GW	28.99888889	-95.4027778	S	NAD83	 8.46	  1	NAVD88	12040205
USGS	285956095243001	BH-81-05-316	GW	28.99916667	-95.4086111	S	NAD83	 9.47	  1	NAVD88	12040205
USGS	285959095192701	BH-81-06-213	GW	29.0	-95.3244444	S	NAD83	 4.96	  1	NAVD88	12040205
USGS	290000095192601	BH-81-06-212	GW	29.00027778	-95.3241667	S	NAD83	 4.88	  1	NAVD88	12040205
USGS	290000095192602	BH-81-06-214	GW	28.9997222	-95.3247222	1	NAD83	 4.98	  1	NAVD88	12040205
USGS	290006095200201	BH-65-62-701	GW	29.00194444	-95.3341667	S	NAD83	 4.95	  1	NAVD88	12040205
USGS	290009095224101	BH-65-61-906	GW	29.00277778	-95.3783333	S	NAD83	 9.96	  1	NAVD88	12040205
USGS	290018095295201	BH-65-61-708	GW	29.00527778	-95.4980556	S	NAD83	 14.5	  1	NAVD88	12090401
USGS	290026099485601	ZX-69-58-801	GW	29.00746804	-99.8158909	R	NAD83	 751	  5	NAVD88	12110104
USGS	290029095295001	BH-65-61-707	GW	29.00833333	-95.4975	S	NAD83	 12.88	  1	NAVD88	12090401
USGS	290037095451901	BH-65-58-905	GW	29.01055556	-95.7555556	S	NAD83	 28.73	  1	NAVD88	12090402
USGS	290040095235201	BH-65-61-915	GW	29.01138889	-95.3980556	S	NAD83	 7.85	  1	NAVD88	12040205
USGS	290043098111601	ZL-68-63-802	GW	29.01194444	-98.1877778	U	NAD83	 456	  5	NGVD29	12100303
USGS	290100095253201	BH-65-61-811	GW	29.01694444	-95.4258333	S	NAD83	 9.75	  1	NAVD88	12040205
USGS	290100095462101	BH-65-58-906	GW	29.01694444	-95.7727778	S	NAD83	 29.73	  1	NAVD88	12090402
USGS	290107095205901	BH-65-62-702	GW	29.01888889	-95.35	S	NAD83	 5.15	  1	NAVD88	12040205
USGS	290116095241601	BH-65-61-902	GW	29.02138889	-95.4047222	S	NAD83	 15.39	  1	NAVD88	12040205
USGS	290116095241602	BH-65-61-914	GW	29.02138889	-95.4047222	S	NAD83	 15.39	  1	NAVD88	12040205
USGS	290123095240801	BH-65-61-901	GW	29.02333333	-95.4025	S	NAD83	 14.99	  1	NAVD88	12040205
USGS	290125095113701	BH-65-63-801	GW	29.02388889	-95.1938889	S	NAD83	 4.96	  1	NAVD88	12040205
USGS	290125095243901	BH-65-61-918	GW	29.02388889	-95.4111111	S	NAD83	 14.94	  1	NAVD88	12040205
USGS	290126095244901	BH-65-61-916	GW	29.02416667	-95.4138889	S	NAD83	 14.66	  1	NAVD88	12040205
USGS	290130095243901	BH-65-61-917	GW	29.02527778	-95.4111111	S	NAD83	 14.94	  1	NAVD88	12040205
USGS	290134095231001	BH-65-61-919	GW	29.02638889	-95.3863889	S	NAD83	 10.12	  1	NAVD88	12040205
USGS	290145098152401	ZL-68-62-906	GW	29.02916667	-98.2566667	U	NAD83	 422	  5	NGVD29	12110110
USGS	290157095233501	BH-65-61-903	GW	29.03277778	-95.3933333	S	NAD83	 11.92	  1	NAVD88	12040205
USGS	290157095233502	BH-65-61-905	GW	29.03277778	-95.3933333	S	NAD83	 11.92	  1	NAVD88	12040205
USGS	290158095233501	BH-65-61-913	GW	29.03305556	-95.3933333	S	NAD83	 12.13	  1	NAVD88	12040205
USGS	290158095233502	BH-65-61-920	GW	29.03305556	-95.3933333	S	NAD83	 12.13	  1	NAVD88	12040205
USGS	290158095233503	BH-65-61-921	GW	29.03305556	-95.3933333	S	NAD83	 12.13	  1	NAVD88	12040205
USGS	290158095263601	BH-65-61-804	GW	29.03305556	-95.4436111	S	NAD83	 12.4	  1	NAVD88	12040205
USGS	290159095262701	BH-65-61-812	GW	29.03333333	-95.4411111	S	NAD83	 13.04	  1	NAVD88	12040205
USGS	290209095265101	BH-65-61-801	GW	29.0361111	-95.4477778	S	NAD83	 12.09	  1	NAVD88	12040205
USGS	290210095261601	BH-65-61-802	GW	29.03638889	-95.4380556	S	NAD83	 14.32	  1	NAVD88	12040205
USGS	290213095240501	BH-65-61-923	GW	29.03694444	-95.4013889	S	NAD83	 15.78	  1	NAVD88	12040205
USGS	290214095421101	BH-65-59-810	GW	29.0372222	-95.7027778	H	NAD83	 34.23	  1	NAVD88	12090401
USGS	290215095420301	BH-65-59-813	GW	29.0375	-95.7011111	1	NAD83	 34.09	  1	NAVD88	12090401
USGS	290216095262901	BH-65-61-806	GW	29.03805556	-95.4416667	S	NAD83	 14.33	  1	NAVD88	12040205
USGS	290216095420101	BH-65-59-802	GW	29.03805556	-95.7005556	S	NAD83	 32.59	  1	NAVD88	12090402
USGS	290216095420102	BH-65-59-803	GW	29.03805556	-95.7005556	F	NAD83	 32.59	  1	NAVD88	12090402
USGS	290218095262901	BH-65-61-810	GW	29.0386111	-95.4416667	S	NAD83	 14.5	  1	NAVD88	12040205
USGS	290225095263701	BH-65-61-809	GW	29.04055556	-95.4438889	S	NAD83	 14.76	  1	NAVD88	12040205
USGS	290227095464701	BH-65-58-907	GW	29.0411111	-95.78	S	NAD83	 31.96	  1	NAVD88	12090402
USGS	290236095450001	BH-65-59-409	GW	29.0436111	-95.7502778	S	NAD83	 29.89	  1	NAVD88	12090402
USGS	290237095265101	BH-65-61-509	GW	29.04388889	-95.4477778	S	NAD83	 15.91	  1	NAVD88	12040205
USGS	290237095265102	BH-65-61-508	GW	29.04388889	-95.4477778	S	NAD83	 15.91	  1	NAVD88	12040205
USGS	290237095445701	BH-65-59-424	GW	29.04388889	-95.7494444	S	NAD83	 29.95	  1	NAVD88	12090402
USGS	290245095261201	BH-65-61-512	GW	29.0461111	-95.4369444	S	NAD83	 17.76	  1	NAVD88	12040205
USGS	290248095261501	BH-65-61-504	GW	29.04694444	-95.4377778	S	NAD83	 18.15	  1	NAVD88	12040205
USGS	290310095451401	BH-65-58-605	GW	29.05305556	-95.7541667	S	NAD83	 34.8	  1	NAVD88	12090402
USGS	290313095444101	BH-65-59-408	GW	29.05388889	-95.745	S	NAD83	 34.57	  1	NAVD88	12090402
USGS	290317095342701	BH-65-60-512	GW	29.055	-95.5744444	S	NAD83	 25.04	  1	NAVD88	12090401
USGS	290318095210401	BH-65-62-404	GW	29.05527778	-95.3513889	S	NAD83	 18.32	  1	NAVD88	12040205
USGS	290320095253801	BH-65-61-511	GW	29.05583333	-95.4275	S	NAD83	 17.06	  1	NAVD88	12040205
USGS	290321095194101	BH-65-62-501	GW	29.0561111	-95.3283333	S	NAD83	 9.97	  1	NAVD88	12040205
USGS	290323095440201	BH-65-59-423	GW	29.05666667	-95.7341667	S	NAD83	 35.53	  1	NAVD88	12090401
USGS	290330095281901	BH-65-61-402	GW	29.0586111	-95.4722222	S	NAD83	 19.96	  1	NAVD88	12040205
USGS	290333095204201	BH-65-62-406	GW	29.05944444	-95.3452778	S	NAD83	 8.85	  1	NAVD88	12040205
USGS	290335095160401	BH-65-62-605	GW	29.06	-95.2680556	S	NAD83	 10.41	  1	NAVD88	12040205
USGS	290343095445701	BH-65-59-419	GW	29.0622222	-95.7494444	S	NAD83	 30.47	  1	NAVD88	12090402
USGS	290345095444701	BH-65-59-407	GW	29.06277778	-95.7466667	S	NAD83	 34.66	  1	NAVD88	12090402
USGS	290346095243601	BH-65-61-607	GW	29.06277778	-95.41	S	NAD83	 14.03	  1	NAVD88	12040205
USGS	290346095411301	BH-65-59-501	GW	29.06305556	-95.6877778	1	NAD83	 20.89	  1	NAVD88	12040205
USGS	290351095442101	BH-65-59-414	GW	29.06444444	-95.7394444	S	NAD83	 34.94	  1	NAVD88	12090401
USGS	290352095442201	BH-65-59-422	GW	29.0647222	-95.7397222	S	NAD83	 34.94	  1	NAVD88	12090402
USGS	290354095441901	BH-65-59-413	GW	29.06527778	-95.7388889	S	NAD83	 34.94	  1	NAVD88	12090401
USGS	290355095441901	BH-65-59-406	GW	29.06555556	-95.7388889	S	NAD83	 34.94	  1	NAVD88	12090401
USGS	290356095201801	BH-65-62-409	GW	29.06583333	-95.3386111	S	NAD83	 10.01	  1	NAVD88	12040205
USGS	290400095450501	BH-65-58-604	GW	29.06694444	-95.7516667	S	NAD83	 34.3	  1	NAVD88	12090402
USGS	290400095450502	BH-65-58-609	GW	29.06694444	-95.7516667	S	NAD83	 34.3	  1	NAVD88	12090402
USGS	290402095450201	BH-65-58-610	GW	29.0675	-95.7508333	S	NAD83	 33.46	  1	NAVD88	12090402
USGS	290408095201601	BH-65-62-408	GW	29.06916667	-95.3380556	S	NAD83	 8.2	  1	NAVD88	12040205
USGS	290408095452501	BH-65-58-621	GW	29.06916667	-95.7572222	S	NAD83	 34.48	  1	NAVD88	12090402
USGS	290412095154401	BH-65-62-601	GW	29.07027778	-95.2625	S	NAD83	 5.05	  1	NAVD88	12040205
USGS	290415095443901	BH-65-59-405	GW	29.0711111	-95.7444444	S	NAD83	 31.88	  1	NAVD88	12090402
USGS	290415095450201	BH-65-58-607	GW	29.0711111	-95.7508333	S	NAD83	 33.88	  1	NAVD88	12090402
USGS	290417095444601	BH-65-59-404	GW	29.07166667	-95.7463889	S	NAD83	 34.72	  1	NAVD88	12090402
USGS	290419095450101	BH-65-58-620	GW	29.0722222	-95.7505556	S	NAD83	 33.63	  1	NAVD88	12090402
USGS	290419095450801	BH-65-58-622	GW	29.0722222	-95.7525	S	NAD83	 35.76	  1	NAVD88	12090402
USGS	290422095202501	BH-65-62-407	GW	29.07305556	-95.3405556	S	NAD83	 7.12	  1	NAVD88	12040205
USGS	290422095450301	BH-65-58-611	GW	29.07305556	-95.7511111	S	NAD83	 34.2	  1	NAVD88	12090402
USGS	290422095453101	BH-65-58-619	GW	29.07305556	-95.7588889	S	NAD83	 34.93	  1	NAVD88	12090402
USGS	290425095445401	BH-65-59-410	GW	29.07388889	-95.7486111	S	NAD83	 34.63	  1	NAVD88	12090402
USGS	290428095072801	BH-65-64-401	GW	29.0747222	-95.1247222	S	NAD83	 4.97	  1	NAVD88	12040205
USGS	290429095072802	BH-65-64-402	GW	29.075	-95.1247222	S	NAD83	 4.97	  1	NAVD88	12040205
USGS	290429095072803	BH-65-64-403	GW	29.075	-95.1247222	S	NAD83	 4.97	  1	NAVD88	12040205
USGS	290429098175601	ZL-68-62-503	GW	29.0747222	-98.2988889	U	NAD83	 487	  5	NGVD29	12110110
USGS	290430095365001	BH-65-60-403	GW	29.07527778	-95.6141667	S	NAD83	 24.12	  1	NAVD88	12090401
USGS	290434095360301	BH-65-60-404	GW	29.07638889	-95.6011111	S	NAD83	 26.38	  1	NAVD88	12090401
USGS	290434095453702	BH-65-58-606	GW	29.07638889	-95.7605556	S	NAD83	 37.09	  1	NAVD88	12090402
USGS	290438095442601	BH-65-59-403	GW	29.0775	-95.7408333	S	NAD83	 35.33	  1	NAVD88	12090401
USGS	290438095442603	BH-65-59-416	GW	29.0775	-95.7408333	S	NAD83	 35.33	  1	NAVD88	12090401
USGS	290446095443401	BH-65-59-430	GW	29.0797222	-95.7430556	S	NAD83	 38.44	  1	NAVD88	12090401
USGS	290448095215101	BH-65-62-401	GW	29.08027778	-95.3644444	S	NAD83	 8.28	  1	NAVD88	12040205
USGS	290451095445201	BH-65-59-401	GW	29.0811111	-95.7480556	S	NAD83	 39.88	  1	NAVD88	12090401
USGS	290459095442001	BH-65-59-402	GW	29.08333333	-95.7391667	S	NAD83	 39.49	  1	NAVD88	12090401
USGS	290514095171501	BH-65-62-304	GW	29.0875	-95.2877778	S	NAD83	 4.95	  1	NAVD88	12040205
USGS	290519099134901	TD-69-63-109	GW	29.08885315	-99.2305933	F	NAD83	 724	4.3	NAVD88	12110107
USGS	290524099180801	TD-69-62-202	GW	29.09024227	-99.3025403	F	NAD83				12110106
USGS	290525095424002	BH-65-59-104	GW	29.09055556	-95.7113889	S	NAD83	 34.78	  1	NAVD88	12090401
USGS	290527099041801	TD-69-64-201	GW	29.0910754	-99.0719775	S	NAD83	 663.83	001	NGVD29	12110107
USGS	290532095385001	BH-65-59-303	GW	29.0925	-95.6475	S	NAD83	 29.92	  1	NAVD88	12090401
USGS	290536095422801	BH-65-59-203	GW	29.0936111	-95.7080556	S	NAD83	 34.55	  1	NAVD88	12090401
USGS	290544095411901	BH-65-59-205	GW	29.09583333	-95.6888889	S	NAD83	 31.26	  1	NAVD88	12090401
USGS	290549099471301	YP-69-58-301	GW	29.09718735	-99.787279	R	NAD83	 912	  5	NAVD88	12110104
USGS	290552099002101	TD-69-64-301	GW	29.09801968	-99.0061423	S	NAD83				12110109
USGS	290602095205301	BH-65-62-103	GW	29.10083333	-95.3483333	S	NAD83	 5.07	  1	NAVD88	12040205
USGS	290620095401101	BH-65-59-204	GW	29.10583333	-95.67	S	NAD83	 19.41	  1	NAVD88	12090401
USGS	290625095401501	BH-65-59-201	GW	29.1072222	-95.6711111	S	NAD83	 30	  1	NAVD88	12090401
USGS	290631098244901	293322-SanAntonioASR-MW14	GW	29.10872778	-98.4135556	5	NAD83	 527.60	 10	NAVD88	12110110
USGS	290633099525001	YP-69-57-304	GW	29.1094091	-99.8808929	S	NAD83	 791	005	NGVD29	12110103
USGS	290637098240701	ZL-68-61-304	GW	29.11027778	-98.4019444	U	NAD83	 502	  5	NGVD29	12110110
USGS	290639099131201	TD-69-63-103	GW	29.1110861	-99.2200278	1	NAD83	 661.18	 .1	NAVD88	12100302
USGS	290640095155701	BH-65-62-301	GW	29.11138889	-95.2661111	S	NAD83	 4.95	  1	NAVD88	12040205
USGS	290640095222901	BH-65-62-111	GW	29.11138889	-95.375	S	NAD83	 5.13	  1	NAVD88	12040205
USGS	290640099395501	YP-69-59-302	GW	29.1113536	-99.6656086	R	NAD83	 833	  5	NAVD88	12110103
USGS	290641095162601	BH-65-62-302	GW	29.11166667	-95.2741667	S	NAD83	 4.95	  1	NAVD88	12040205
USGS	290643097575901	ZL-67-57-102 (Kosciusko)	GW	29.1118611	-97.9665111	1	NAD83	 365	  5	NGVD29	12100304
USGS	290643099524901	YP-69-57-303	GW	29.11218679	-99.8806151	S	NAD83	 816	005	NGVD29	12110106
USGS	290643099525201	YP-69-57-302	GW	29.11218679	-99.8814485	S	NAD83	 815	005	NGVD29	12110103
USGS	290644095403101	BH-65-59-206	GW	29.1125	-95.6755556	S	NAD83	 20.26	  1	NAVD88	12090401
USGS	290645098492001	TD-68-58-203	GW	29.1127425	-98.8225258	F	NAD83				12110110
USGS	290654095321001	BH-65-60-302	GW	29.11527778	-95.5363889	S	NAD83	 25.1	  1	NAVD88	12070104
USGS	290657098405901	AL-68-59-213	GW	29.11607645	-98.683355	R	NAD83	 630	  5	NAVD88	12110110
USGS	290700097572501	ZL-67-57-204	GW	29.1167	-97.95705	1	NAD83	 345	  5	NGVD29	12100304
USGS	290706095200101	BH-65-62-110	GW	29.1186111	-95.3338889	S	NAD83	 4.95	  1	NAVD88	12040205
USGS	290723099124401	TD-69-63-102	GW	29.12329646	-99.2125375	S	NAD83	 691	  5	NGVD29	12110107
USGS	290728098211401	ZL-68-62-108	GW	29.12444444	-98.3538889	U	NAD83	 572	  5	NGVD29	12100303
USGS	290729095471401	BH-65-58-304	GW	29.125	-95.7875	S	NAD83	 43.24	  1	NAVD88	12090402
USGS	290729095471402	BH-65-58-305	GW	29.125	-95.7875	S	NAD83	 43.24	  1	NAVD88	12090402
USGS	290731095284501	BH-65-53-705	GW	29.12555556	-95.4794444	S	NAD83	 26.37	  1	NAVD88	12040205
USGS	290731098533601	TD-68-49-923	GW	29.1255194	-98.893639	S	NAD83	 690	  5	NGVD29	12110109
